halo_id,halo_mass,sum(stellar_mass),halo_mass+sum(stellar_mass)
4361300044127,30342339624960.00,599753293824.0,30942093639680.0
7323000068127,24612203134976.00,347171225600.0,24959374065664.0
3085200146131,10832898424832.00,243368280064.0,11076266622976.0
1355600078131,19561254486016.00,216585551872.0,19777839955968.0
1121100098137,10832898424832.00,215327064064.0,11048225603584.0
2469100042131,11291022327808.00,366518927360.0,11657541582848.0
7873800043137,26373921964032.00,408281645056.0,26782203904000.0
2306100029137,12667919007744.00,31788062720.0,12699706589184.0
6366600032137,12628885766144.00,242797215744.0,12871682490368.0
3773300185127,14741904818176.00,301365002240.0,15043269754880.0
4409100092137,16547859922944.00,271488139264.0,16819347783680.0
1850900078127,30735278800896.00,380561129472.0,31115840585728.0
6073700079137,16141910016000.00,261742559232.0,16403652411392.0
5164500159137,34565775163392.00,598523838464.0,35164298149888.0
447400100137,14200639324160.00,329380855808.0,14530020114432.0
1881800177121,10182153207808.00,46450167808.0,10228603027456.0
2516500140124,11577350684672.00,410945454080.0,11988296007680.0
5605700037131,18379836489728.00,327386202112.0,18707222888448.0
4550300175137,12915132334080.00,5419135488.0,12920551374848.0
2808800130134,20349733306368.00,447138136064.0,20796871278592.0
3509800113134,25806633959424.00,672872071168.0,26479505178624.0
4779200164124,16300646596608.00,363683708928.0,16664330502144.0
4460800069134,19532630458368.00,367736782848.0,19900368158720.0
351900193134,13812905279488.00,278308945920.0,14091214127104.0
7601200142127,17377974550528.00,193313964032.0,17571288973312.0
99500137124,11231153881088.00,196730372096.0,11427884564480.0
184100080121,17893217533952.00,477834706944.0,18371051520000.0
2421900031124,12550818234368.00,410482311168.0,12961300086784.0
2293200110134,12928143065088.00,363975966720.0,13292119523328.0
50200023131,12222889721856.00,197947211776.0,12420836753408.0
2379900171127,11512276058112.00,166308282368.0,11678584406016.0
2007000123134,9763074080768.00,408346853376.0,10171421032448.0
4014900108121,10010356613120.00,86362038272.0,10096718381056.0
1300900064127,10739191382016.00,291013132288.0,11030204776448.0
3692500191124,11538305908736.00,270553710592.0,11808859488256.0
545400146124,23860156039168.00,565020655616.0,24425177022464.0
2302500047127,39999252725760.00,960243957760.0,40959496683520.0
6575400124137,16360498266112.00,478517526528.0,16839015923712.0
1879600166137,9976518017024.00,62187958272.0,10038705913856.0
4102400065131,9859384737792.00,174709620736.0,10034094276608.0
2944800108137,23337105358848.00,584514797568.0,23921619369984.0
3458400065137,11343082029056.00,107519811584.0,11450601963520.0
324500137131,10806868574208.00,247719591936.0,11054588362752.0
1819600098127,10710558965760.00,178439110656.0,10888998289408.0
1899900020137,12407694950400.00,162447048704.0,12570142441472.0
5864700144121,11124431912960.00,273661313024.0,11398093471744.0
3231700024134,12280154554368.00,228905910272.0,12509060792320.0
5849300047134,11632012951552.00,205301317632.0,11837314695168.0
5676000024137,10536158756864.00,225307049984.0,10761466281984.0
3204100056127,10804266008576.00,142488076288.0,10946753855488.0
164300137137,10242022703104.00,92197134336.0,10334219796480.0
3202400028131,17281692205056.00,301108363264.0,17582800240640.0
3824400086127,16386520776704.00,370894274560.0,16757414690816.0
7225600177127,18496937263104.00,328630403072.0,18825567272960.0
7527800043137,17523700400128.00,427976654848.0,17951677743104.0
1364200098131,12566431531008.00,235837030400.0,12802268856320.0
3868600145124,15686518702080.00,266548985856.0,15953067769856.0
6022200193137,9947885600768.00,87431913472.0,10035317964800.0
5301700171124,20094713331712.00,157976002560.0,20252689694720.0
1218400153121,12886507257856.00,317258366976.0,13203765460992.0
2678100153124,11035931049984.00,114194882560.0,11150126219264.0
1505500057134,14523316568064.00,232556527616.0,14755872899072.0
4080300047131,37160212234240.00,953634979840.0,38113845968896.0
3977900142137,10916194156544.00,110129430528.0,11026323996672.0
927900142134,16516633329664.00,189612425216.0,16706246279168.0
608300097134,14887630667776.00,141394853888.0,15029025898496.0
5183100099124,9984326762496.00,103101906944.0,10087429046272.0
1842200158127,11363905699840.00,354153037824.0,11718059098112.0
1013100051124,10221197983744.00,160070991872.0,10381269401600.0
3139400131131,11572144504832.00,232512126976.0,11804656795648.0
3213400190131,14333353394176.00,290248785920.0,14623602376704.0
4856500052127,10439848099840.00,162458370048.0,10602306076672.0
4430400042124,20047873441792.00,276000210944.0,20323873325056.0
5564800107131,11392539164672.00,242492342272.0,11635031801856.0
6265300044137,11494054952960.00,5143685632.0,11499198218240.0
4386400065137,12379067777024.00,25327732736.0,12404395081728.0
2264000081127,17310316232704.00,186825310208.0,17497141018624.0
5544400108121,12740781408256.00,223122079744.0,12963903700992.0
1534600182127,19722592583680.00,345463750656.0,20068056432640.0
4280700085131,16758641524736.00,384947257344.0,17143588454400.0
2345700110131,10986473914368.00,92006416384.0,11078480166912.0
5858000095137,15025548820480.00,424903802880.0,15450452787200.0
657800094137,15114025566208.00,287775260672.0,15401800957952.0
1773000054131,11702293757952.00,180936622080.0,11883230789632.0
1065800172127,15077593841664.00,471191617536.0,15548785098752.0
2296500053137,10793853648896.00,137137553408.0,10930991661056.0
1405900020137,16654551482368.00,430405189632.0,17084956278784.0
3107800096127,12608067338240.00,194875310080.0,12802943090688.0
772700027134,10205580492800.00,7885229056.0,10213465784320.0
4613300193137,13602123677696.00,396560433152.0,13998684635136.0
922900137137,28008129757184.00,156062564352.0,28164191420416.0
108600047124,10390392012800.00,252647227392.0,10643039059968.0
2065100190121,11759558590464.00,278266216448.0,12037824446464.0
5881500082131,27206640205824.00,296125071360.0,27502764359680.0
3367300125127,17219237969920.00,240754016256.0,17459992068096.0
331300066134,11181697794048.00,174335328256.0,11356032991232.0
2741700053137,14088742633472.00,178174328832.0,14266916667392.0
2935000125127,12917733851136.00,296807956480.0,13214541676544.0
6160000164134,12129181630464.00,199606435840.0,12328788557824.0
5545600156137,11582556864512.00,149976956928.0,11732533641216.0
2101300046127,16649347399680.00,423132594176.0,17072480321536.0
2795900191127,17661618552832.00,296295792640.0,17957914673152.0
1506700116134,10091049779200.00,219677671424.0,10310727499776.0
3185000157134,12680929738752.00,458130685952.0,13139059933184.0
345100112124,49619811696640.00,711624949760.0,50331438284800.0
4633200097124,35892920057856.00,564638646272.0,36457557262336.0
5328800072131,14942277206016.00,214116302848.0,15156393279488.0
1115400099137,12290566914048.00,124962832384.0,12415529910272.0
6597100155127,9945283035136.00,198736723968.0,10144019644416.0
3869700056134,11043739795456.00,90632183808.0,11134372413440.0
2541500034134,12980188086272.00,191604113408.0,13171792281600.0
2186300157127,17966080983040.00,196475535360.0,18162556862464.0
2369900137134,17130762272768.00,184705220608.0,17315467886592.0
2687700056124,13607327760384.00,322912845824.0,13930240933888.0
91200092131,11973003575296.00,290836054016.0,12263839760384.0
3722100190127,10705352785920.00,88921874432.0,10794275176448.0
2011000025127,11387332984832.00,228359962624.0,11615692914688.0
2560400037127,10377377087488.00,559064285184.0,10936441110528.0
5256000028121,17908830830592.00,314323697664.0,18223154069504.0
6505800065137,10983871348736.00,186735951872.0,11170607005696.0
6390400080137,21911077650432.00,351973933056.0,22263051059200.0
1833300034127,10645484339200.00,150372352000.0,10795856429056.0
1252700176137,11335273283584.00,248580866048.0,11583853953024.0
6818100060137,17216635404288.00,451039887360.0,17667675127808.0
3111700032137,24182834331648.00,27822254080.0,24210657247232.0
4094400123134,11272802271232.00,157310697472.0,11430112788480.0
1893200077134,12324405510144.00,372057112576.0,12696462295040.0
2339700024124,12191653691392.00,146675449856.0,12338329550848.0
964200131121,15608451170304.00,297351413760.0,15905802158080.0
4222200191124,11280611016704.00,229273845760.0,11509885304832.0
2199300168137,12636692414464.00,190583635968.0,12827276345344.0
5638500097131,13857142603776.00,402627985408.0,14259770621952.0
439100032134,15366442975232.00,307792904192.0,15674235682816.0
6551500140137,12269743243264.00,225145585664.0,12494889287680.0
4360000152127,15009935523840.00,237757005824.0,15247692791808.0
3042600187131,10229007777792.00,286938038272.0,10515945357312.0
2503400125127,13872756948992.00,124721160192.0,13997477724160.0
6522600080137,10273257684992.00,101655707648.0,10374912933888.0
3038800110124,14086140067840.00,450803367936.0,14536943861760.0
1974600041127,10382583267328.00,351687704576.0,10734271463424.0
4274300080131,24687669149696.00,912271736832.0,25599940755456.0
4586500137131,12433717460992.00,294189367296.0,12727906992128.0
3796900030127,25307004272640.00,278416064512.0,25585420075008.0
3507200078131,12857882181632.00,304421437440.0,13162303717376.0
905700046127,9986930376704.00,162421456896.0,10149351653376.0
5505200043134,10947429138432.00,170167828480.0,11117597294592.0
459500080121,66967801167872.00,591208579072.0,67559009288192.0
305200020131,20943044870144.00,416593870848.0,21359637823488.0
87200077121,18476120932352.00,312858574848.0,18788980359168.0
4268900024121,10965650243584.00,106835206144.0,11072485457920.0
5642300082137,10655895650304.00,129920188416.0,10785816313856.0
1654400139137,20867578855424.00,256364871680.0,21123943104512.0
5604100138137,14562349809664.00,802976890880.0,15365326241792.0
68100108137,13719224451072.00,238887911424.0,13958112083968.0
5416800109124,11681470087168.00,151225090048.0,11832694669312.0
218600077131,10083239985152.00,153455230976.0,10236694888448.0
620400047137,18642664161280.00,263110852608.0,18905774948352.0
5789200116134,21833011167232.00,271435825152.0,22104447647744.0
5445000037121,11952179904512.00,234764910592.0,12186944536576.0
4125600051137,12740781408256.00,399033204736.0,13139814907904.0
5127900130131,16461985742848.00,238725382144.0,16700710846464.0
3322300023127,12553420800000.00,353107738624.0,12906528768000.0
1595900055137,11697087578112.00,162339946496.0,11859427065856.0
239200141134,10301891149824.00,127826960384.0,10429717807104.0
156400167127,11678866472960.00,117361508352.0,11796228341760.0
1656700193134,11043739795456.00,169521807360.0,11213262028800.0
2419800022124,13638554353664.00,337337090048.0,13975891738624.0
2082400081131,9955694346240.00,348019163136.0,10303713574912.0
2355000082127,10351347236864.00,127052447744.0,10478400045056.0
2597500130137,10294081355776.00,788902528.0,10294869884928.0
798500072134,11158270509056.00,289465106432.0,11447735156736.0
3875300159137,12753793187840.00,258719318016.0,13012512538624.0
2328000100137,17461246164992.00,286711119872.0,17747958300672.0
230900034124,14159002468352.00,279460282368.0,14438462652416.0
5799600176137,32241975558144.00,590778925056.0,32832753762304.0
2682900127134,11918340259840.00,354717696000.0,12273057792000.0
1262800094131,15933730979840.00,602459930624.0,16536191369216.0
1562700125134,11715308683264.00,287810617344.0,12003119726592.0
3879200180131,35153881595904.00,654535032832.0,35808417415168.0
1613000131131,18356417593344.00,379057045504.0,18735473623040.0
1038900080127,11660645367808.00,312162418688.0,11972807491584.0
2689200052134,12074519363584.00,162098790400.0,12236617678848.0
3173500190134,13084277080064.00,295473086464.0,13379750068224.0
839000041127,11171285434368.00,248603525120.0,11419889172480.0
3162100167127,12170830020608.00,180750942208.0,12351581454336.0
3419900190127,10442451714048.00,106644701184.0,10549096087552.0
2761800123131,14187627544576.00,285608050688.0,14473235529728.0
5199300071131,19142293848064.00,491217321984.0,19633511858176.0
808800176131,20901408014336.00,390258720768.0,21291667030016.0
83100124137,12509182427136.00,248612077568.0,12757794553856.0
5133400032121,10861530841088.00,127057469440.0,10988587843584.0
6070100146137,12683532304384.00,591482978304.0,13275015151616.0
3414300054137,14325546745856.00,128237740032.0,14453784444928.0
3865900045137,19509209464832.00,290228731904.0,19799438524416.0
4546800041131,17812548485120.00,381747429376.0,18194295160832.0
3595100045131,10788647469056.00,341651521536.0,11130298695680.0
5254900107137,16131501850624.00,601328844800.0,16732830826496.0
399800055134,23555693608960.00,236512149504.0,23792206217216.0
6336300137137,12347832795136.00,208996139008.0,12556828672000.0
5357400152134,14593577451520.00,281825542144.0,14875403223040.0
407200166131,11270198657024.00,457539944448.0,11727738503168.0
4244800069127,10098858524672.00,203061690368.0,10301920509952.0
1920600056137,12566431531008.00,419775217664.0,12986206912512.0
6208500145137,10143109480448.00,217892896768.0,10361002524672.0
729600153121,10132697120768.00,204381044736.0,10337078214656.0
3717900111137,13812905279488.00,256300269568.0,14069205565440.0
3852300026134,10046798823424.00,172370624512.0,10219168989184.0
2549500175121,10426834223104.00,197393072128.0,10624227606528.0
3991900129131,18457905070080.00,172393775104.0,18630299353088.0
3635100138121,11762162204672.00,2583358976.0,11764745895936.0
3737900152124,10783442337792.00,211914227712.0,10995356401664.0
154900096121,16264215920640.00,290655109120.0,16554870702080.0
5396800085121,13784280203264.00,195466969088.0,13979747352576.0
977500031121,11736132354048.00,101160304640.0,11837292675072.0
4145200139131,47652444045312.00,936230256640.0,48588675612672.0
6921900138131,10611645743104.00,241365762048.0,10853011161088.0
56700108131,22639705849856.00,576069828608.0,23215774629888.0
5236400094127,10460672819200.00,320321880064.0,10780994961408.0
597500031127,11824633217024.00,250880999424.0,12075514462208.0
6285400107137,17089126465536.00,555877007360.0,17645002817536.0
3352600111137,10265448939520.00,1475121408.0,10266924285952.0
1542200067131,10070225059840.00,137732816896.0,10207957614592.0
4105000108137,10835500990464.00,355079487488.0,11190580281344.0
437100021137,10864134455296.00,262922207232.0,11127056498688.0
3055800055131,14208445972480.00,448268173312.0,14656714309632.0
1005100110134,15382056271872.00,320183468032.0,15702240002048.0
1591600181127,18952329625600.00,267909349376.0,19220238696448.0
1316100138134,17398792978432.00,315765194752.0,17714559057920.0
2513200172131,12254124703744.00,269856014336.0,12523980980224.0
1788700110137,14185024978944.00,86304989184.0,14271330123776.0
4158400142134,16113285988352.00,522028580864.0,16635314307072.0
2122400085131,17700652843008.00,415827722240.0,18116480335872.0
4030100078137,13144128749568.00,270348500992.0,13414476808192.0
5661100100137,30201817858048.00,472095522816.0,30673914036224.0
3816700082137,14572759023616.00,207754100736.0,14780513386496.0
4741400057131,11733528739840.00,290558935040.0,12024088100864.0
5171700072131,14393205063680.00,277779972096.0,14670985428992.0
5454900187127,16035218456576.00,261369266176.0,16296587558912.0
358100056134,10419024429056.00,124504268800.0,10543529197568.0
2903600130137,14471271546880.00,305945673728.0,14777217712128.0
7727900146137,12740781408256.00,357892784128.0,13098674028544.0
3299700041124,18265338281984.00,252369338368.0,18517707456512.0
1464300064131,10044196257792.00,128337477632.0,10172533571584.0
5487900168127,15598041956352.00,357566021632.0,15955608469504.0
2249800180131,9947885600768.00,85975425024.0,10033861492736.0
5557000094137,16818493194240.00,47340524.0,16818540380160.0
2675100065127,26314071343104.00,418829402112.0,26732899860480.0
2506200080131,10520541265920.00,108654108672.0,10629195759616.0
1412300141124,35026372657152.00,671023038464.0,35697394188288.0
3734600115137,23899190329344.00,461436026880.0,24360626683904.0
4459000026121,9755265335296.00,266715185152.0,10021980078080.0
1710200115137,12514386509824.00,196946411520.0,12711333199872.0
2315700094121,10741793947648.00,96005275648.0,10837799469056.0
5462900020127,13451193745408.00,245235908608.0,13696429457408.0
2660500095137,10314906075136.00,92781453312.0,10407687225344.0
2014300139131,14164207599616.00,230568706048.0,14394775830528.0
4692800045137,23475024560128.00,778519248896.0,24253544005632.0
1427500187131,10676719321088.00,355627663360.0,11032347017216.0
701500176137,15384658837504.00,189071818752.0,15573730721792.0
2623600066134,10356553416704.00,192221380608.0,10548775223296.0
3896800157127,13151935397888.00,219607629824.0,13371542863872.0
5541500167124,14320341614592.00,514333507584.0,14834675482624.0
1404900025134,11835045576704.00,259412688896.0,12094458036224.0
6197000043127,19982817689600.00,393501605888.0,20376318902272.0
6609200124127,10884958126080.00,258188099584.0,11143145848832.0
4823400043127,34901464186880.00,472311463936.0,35373774274560.0
5111900166131,10655895650304.00,153737330688.0,10809632620544.0
3883000029127,10942224007168.00,249140183040.0,11191364616192.0
977500156137,35814851477504.00,811800526848.0,36626650628096.0
61200024131,17063103954944.00,555495129088.0,17618599673856.0
914400021131,22707364167680.00,331273371648.0,23038636589056.0
511000034137,16651949965312.00,217409650688.0,16869359616000.0
6267200095137,12813644857344.00,196318838784.0,13009963450368.0
3797600055127,11678866472960.00,264428093440.0,11943294271488.0
1210500045131,12001635991552.00,342764519424.0,12344400805888.0
627200164137,12514386509824.00,229095276544.0,12743481491456.0
2470500047131,13682792726528.00,369754570752.0,14052546838528.0
4181000097121,19170917875712.00,495056912384.0,19665975771136.0
1476100123137,13703611154432.00,270893744128.0,13974504472576.0
573900035137,13367922130944.00,234671112192.0,13602593439744.0
496300037137,21458287853568.00,446182457344.0,21904469524480.0
1246500145121,10057211183104.00,6445045248.0,10063655731200.0
1686200114121,13151935397888.00,706865332224.0,13858800402432.0
1098000158124,10593424637952.00,154831339520.0,10748256321536.0
2795600072131,12001635991552.00,268097601536.0,12269733806080.0
2639500116131,12431114895360.00,267068293120.0,12698183008256.0
5739500069124,11283213582336.00,464285368320.0,11747498917888.0
1556300110137,34435663659008.00,314011942912.0,34749676519424.0
2136500158137,28931925213184.00,520586297344.0,29452511739904.0
5539900069124,10825089679360.00,212593688576.0,11037683220480.0
4041000068131,12995801382912.00,414838161408.0,13410639020032.0
2404600045134,11535703343104.00,338789203968.0,11874493005824.0
4922000069124,12142196555776.00,209154064384.0,12351350767616.0
5324600043124,16532246626304.00,247827496960.0,16780074418176.0
5005900093121,10874545766400.00,90748182528.0,10965293727744.0
546500192131,14242275131392.00,177543757824.0,14419818971136.0
1351400157131,9968709271552.00,388042686464.0,10356751597568.0
1932400151121,35533807943680.00,732749824000.0,36266557046784.0
1984000092131,11788192055296.00,470060400640.0,12258252947456.0
1846800142137,13141527232512.00,153769705472.0,13295296708608.0
4595500095131,10036386463744.00,116439228416.0,10152825585664.0
4101900128131,10783442337792.00,321024327680.0,11104467025920.0
4647700071137,13141527232512.00,270824423424.0,13412351344640.0
4241600043124,14099151847424.00,228397203456.0,14327549526016.0
1990400092137,10096254910464.00,210594070528.0,10306848817152.0
1409200031137,10851119529984.00,346223575040.0,11197343596544.0
3664100177137,10182153207808.00,328524136448.0,10510677311488.0
1728800065134,18780583362560.00,461354663936.0,19241937928192.0
2480700124134,14140787654656.00,356269391872.0,14497057079296.0
4329300179137,15811426123776.00,167897186304.0,15979323064320.0
165500112131,19870922047488.00,276328349696.0,20147251183616.0
1111200060131,24195845062656.00,375118888960.0,24570964738048.0
3068600060134,18283554144256.00,279818633216.0,18563372941312.0
2379700068131,12152608915456.00,201390260224.0,12353999470592.0
330800048131,11020312510464.00,262897795072.0,11283210436608.0
888400084121,12038078201856.00,953620561920.0,12991698305024.0
1058200070127,11822030651392.00,168737390592.0,11990768549888.0
7127300083127,10918796722176.00,116827561984.0,11035623817216.0
5232100081124,18085784322048.00,228659888128.0,18314445193216.0
4271900171134,10294081355776.00,212308180992.0,10506389684224.0
1137200145124,14752314032128.00,229343838208.0,14981657526272.0
1826300028131,14036697612288.00,242655428608.0,14279352778752.0
3194400035137,18012920872960.00,223550160896.0,18236470984704.0
4253800141134,14640417341440.00,161184743424.0,14801602347008.0
6293400040127,18889876439040.00,319498551296.0,19209375449088.0
6316600041127,22186916052992.00,116540178432.0,22303456886784.0
6508600114127,13300263813120.00,162872721408.0,13463137026048.0
561200187131,11691881398272.00,150603841536.0,11842485223424.0
1944900027121,25728567476224.00,382312185856.0,26110880382976.0
4264600072121,18632253898752.00,252658188288.0,18884912480256.0
3499700021131,12870893961216.00,202958077952.0,13073852137472.0
3944200065137,10913590542336.00,155788279808.0,11069378527232.0
607000164131,10700146606080.00,169523265536.0,10869669888000.0
975800137137,10882355560448.00,212397408256.0,11094753017856.0
35200041127,14825176432640.00,296250408960.0,15121426415616.0
66900192124,13477216256000.00,202016768000.0,13679232811008.0
3005700032137,11015107379200.00,355891347456.0,11370998267904.0
3917400082137,22837475672064.00,524675743744.0,23362151645184.0
5088300096134,11569541939200.00,186732691456.0,11756274450432.0
1276500021134,11379524239360.00,327522779136.0,11707046952960.0
2232000146134,10934414213120.00,241138515968.0,11175553138688.0
303600157137,9963503091712.00,87908032512.0,10051411509248.0
5029400141137,26392137826304.00,329780396032.0,26721919172608.0
73800099137,28492146147328.00,393437741056.0,28885584445440.0
1687100044137,27729688788992.00,353182056448.0,28082870157312.0
2922200189134,15004731441152.00,127505252352.0,15132236185600.0
5565300188137,12233301032960.00,107434508288.0,12340736032768.0
617500060137,11512276058112.00,230781452288.0,11743057149952.0
4444600154134,10192565567488.00,258930491392.0,10451495682048.0
518600053131,14718484873216.00,206674952192.0,14925160251392.0
3074500146134,10533556191232.00,165144969216.0,10698701668352.0
6624100176127,11494054952960.00,172090474496.0,11666145148928.0
1979400066131,10562188607488.00,94374346752.0,10656562544640.0
6290700083137,12126579064832.00,223896387584.0,12350475206656.0
5084900085137,11590365609984.00,201413804032.0,11791779233792.0
811700082137,25629682565120.00,308767981568.0,25938450448384.0
4248600040121,10611645743104.00,77072973824.0,10688719224832.0
775600080137,13664576864256.00,292891033600.0,13957468258304.0
3754800176134,13982051074048.00,306024513536.0,14288075882496.0
1202100169137,10645484339200.00,338769117184.0,10984253030400.0
6227600065137,15280568795136.00,178919849984.0,15459488366592.0
5538500164134,19217759862784.00,437284438016.0,19655043317760.0
3449600175127,14640417341440.00,305405132800.0,14945822441472.0
5832300033134,11738734919680.00,125289332736.0,11864024023040.0
4885300044137,13167549743104.00,299732303872.0,13467282046976.0
994900158124,18902887170048.00,262346162176.0,19165232496640.0
1670300187137,18705117347840.00,352839041024.0,19057956880384.0
267500139127,15811426123776.00,466871648256.0,16278297247744.0
2869200051127,11782985875456.00,358963478528.0,12141949091840.0
1201200099134,15124434780160.00,257539293184.0,15381974482944.0
4894900034131,10213389238272.00,463777890304.0,10677167063040.0
3197500066127,11868884172800.00,201943498752.0,12070827327488.0
5099800070127,11913135128576.00,292724834304.0,12205859799040.0
538600128134,9976518017024.00,124512993280.0,10101031174144.0
2855800028124,20930034139136.00,277010382848.0,21207044849664.0
1990200139121,13042641272832.00,361621258240.0,13404262629376.0
4904700058121,14536328347648.00,295976108032.0,14832304652288.0
2555200093131,34956111773696.00,326604095488.0,35282715934720.0
92900077131,11629410385920.00,133881995264.0,11763292569600.0
1547700138137,11236360060928.00,339106496512.0,11575466393600.0
930300152137,10632469413888.00,113144160256.0,10745613910016.0
7124200036137,10171741896704.00,134406397952.0,10306148368384.0
136900043137,35965783506944.00,397582532608.0,36363365777408.0
851000110137,9786501365760.00,252849160192.0,10039350788096.0
1204700022137,14632610693120.00,147446939648.0,14780057255936.0
4960500045127,12597658124288.00,418485305344.0,13016143757312.0
5141400181131,10007754047488.00,182679306240.0,10190433812480.0
4250800028121,14036697612288.00,232197177344.0,14268894281728.0
2250200139134,18288759275520.00,339333283840.0,18628093149184.0
4456800143137,13128515452928.00,299297144832.0,13427812597760.0
337300138134,15353431195648.00,241556406272.0,15594987454464.0
357400071131,12001635991552.00,174648197120.0,12176284712960.0
4562000031124,21119996264448.00,250156400640.0,21370152943616.0
4136300128121,13602123677696.00,142516027392.0,13744639836160.0
3486800171124,11746543665152.00,252166455296.0,11998710464512.0
1217400045131,10679322935296.00,80923328512.0,10760245739520.0
5103200027127,10887560691712.00,199416348672.0,11086976778240.0
6058900171137,13680190160896.00,108918416.0,13680299212800.0
5799000178137,14034095046656.00,186672758784.0,14220767789056.0
1591200085131,12006842171392.00,382457905152.0,12389299781632.0
3993500130127,19743411011584.00,523611963392.0,20267023728640.0
3163500166134,25655704027136.00,171582685184.0,25827286712320.0
1834800127137,14637814775808.00,405637988352.0,15043453255680.0
1343900113127,21406242832384.00,398674395136.0,21804917719040.0
4736800131134,11124431912960.00,224790855680.0,11349222490112.0
1187100170134,16571279867904.00,379761655808.0,16951041589248.0
2719400127134,19524822761472.00,350280744960.0,19875103768576.0
4924600022127,31070967824384.00,551420231680.0,31622388776960.0
1977900056134,10281066430464.00,159996903424.0,10441063399424.0
3705900043121,12329611689984.00,174628913152.0,12504240488448.0
2407800176124,12131785244672.00,161815298048.0,12293600444416.0
3427300110141,24078744289280.00,149351563264.0,24228095066112.0
3852600111131,28989173268480.00,297244491776.0,29286417301504.0
210700056131,11199918899200.00,161210155008.0,11361129070592.0
2180900185121,11647630442496.00,397114867712.0,12044745048064.0
2355800137124,16066445049856.00,445820567552.0,16512266010624.0
1898400052121,12285360734208.00,196827824128.0,12482188935168.0
1862900093124,26634147069952.00,475321368576.0,27109468667904.0
832400188137,12045886947328.00,236048433152.0,12281935036416.0
2259800068137,16605109026816.00,545045446656.0,17150154637312.0
6982900053137,10866737020928.00,14789838848.0,10881527185408.0
5149100048137,20602150715392.00,287044141056.0,20889194201088.0
1713600053137,10458069204992.00,241841078272.0,10699910676480.0
8524000112127,23217402019840.00,714743283712.0,23932144975872.0
3268300172134,21963122671616.00,356891787264.0,22320013901824.0
5705100130137,23238220447744.00,324191551488.0,23562412883968.0
4355500030121,10273257684992.00,132163747840.0,10405421252608.0
2041200059127,11444598865920.00,177197203456.0,11621795627008.0
1357300127124,32418926952448.00,516227497984.0,32935153500160.0
4258300071131,10942224007168.00,105592193024.0,11047816658944.0
5203300144137,16490610819072.00,189573791744.0,16680184971264.0
2691600070137,13685395292160.00,454552092672.0,14139947745280.0
627400042131,27596974718976.00,568202952704.0,28165177081856.0
6642700023127,16389123342336.00,440958222336.0,16830082056192.0
356700154134,30503677722624.00,467531333632.0,30971208400896.0
5296800022127,34050532179968.00,762771931136.0,34813304111104.0
956800163124,14013277667328.00,608551108608.0,14621829234688.0
2198900114121,10882355560448.00,97747156992.0,10980102766592.0
6270700097137,11449805045760.00,130602033152.0,11580407283712.0
3267400081127,16027411808256.00,283495399424.0,16310906912768.0
5971600060121,18325191000064.00,268934135808.0,18594125578240.0
7288800112137,10018166407168.00,187736686592.0,10205903454208.0
2727700125124,15074991276032.00,128184672256.0,15203175497728.0
2529300066137,9903634644992.00,388634607616.0,10292269416448.0
1228500127134,12634089848832.00,166445940736.0,12800535560192.0
4882500034134,31110000017408.00,477728768000.0,31587729145856.0
2002600066137,16282431782912.00,322443051008.0,16604875194368.0
3033300159137,11030724870144.00,163017261056.0,11193741737984.0
4158200180134,9966106705920.00,145282727936.0,10111389007872.0
6142400183131,11967797395456.00,306860687360.0,12274657918976.0
2406200084131,10320111206400.00,190501912576.0,10510613348352.0
450200047137,11835045576704.00,326336348160.0,12161382350848.0
5002300128121,10783442337792.00,33030184.0,10783475892224.0
487200191121,20628174274560.00,17376430080.0,20645551276032.0
6274100116134,24757930033152.00,600424120320.0,25358355136512.0
1298800128127,17414406275072.00,389374771200.0,17803780292608.0
4945800085134,10918796722176.00,239605530624.0,11158402629632.0
34800096137,10720970276864.00,318636359680.0,11039606308864.0
5622900058137,11192109105152.00,263389233152.0,11455498813440.0
4325400140137,11035931049984.00,229983305728.0,11265914175488.0
2369300111127,18346007330816.00,534836641792.0,18880844005376.0
1796600068137,10327921000448.00,259619864576.0,10587541078016.0
7191400126137,18824820686848.00,282824671232.0,19107644702720.0
4543400129131,10392994578432.00,409807650816.0,10802802196480.0
4215400155134,12686134870016.00,426589913088.0,13112724946944.0
2972900079124,10135299686400.00,103522263040.0,10238822449152.0
6877500154137,15330011250688.00,5965892096.0,15335977648128.0
4619000170127,10903179231232.00,154380763136.0,11057560027136.0
1129100100134,24404025147392.00,251313963008.0,24655339454464.0
3653900033124,12899517988864.00,159154323456.0,13058671902720.0
2941000169131,12761599836160.00,291840950272.0,13053440557056.0
2268300096131,16324067590144.00,289083260928.0,16613150556160.0
5215900154127,18195077398528.00,200061353984.0,18395139407872.0
4047300036121,12254124703744.00,355988865024.0,12610113110016.0
3261800154137,27474670911488.00,391736164352.0,27866406322176.0
394300052131,10905781796864.00,125076307968.0,11030858039296.0
3152900172131,15137445511168.00,119730913280.0,15257176113152.0
3782700042137,16834106490880.00,263418068992.0,17097524510720.0
6890400176127,12436320026624.00,194047983616.0,12630368452608.0
1238100031137,10314906075136.00,209186652160.0,10524092792832.0
2785700060134,17573142855680.00,285081108480.0,17858224455680.0
4892500095137,10827692244992.00,275927302144.0,11103619776512.0
3051200033137,19769434570752.00,131262013440.0,19900697411584.0
1931900170121,14593577451520.00,125813571584.0,14719390842880.0
